putanja_slike,labela
..\input\skalirane\nepravilno_nos\mask_nos_436.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_437.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_438.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_439.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_440.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_441.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_442.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_443.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_444.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_445.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_446.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_447.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_448.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_449.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_450.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_451.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_452.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_453.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_454.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_455.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_456.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_457.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_458.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_459.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_460.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_461.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_462.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_463.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_464.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_465.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_466.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_467.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_468.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_469.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_470.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_471.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_472.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_473.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_474.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_475.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_476.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_477.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_478.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_479.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_480.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_481.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_482.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_483.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_484.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_485.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_486.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_487.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_488.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_489.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_490.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_491.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_492.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_493.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_494.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_495.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_496.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_497.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_498.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_499.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_500.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_501.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_502.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_503.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_504.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_505.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_506.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_507.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_508.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_509.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_510.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_511.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_512.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_513.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_514.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_515.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_516.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_517.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_518.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_519.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_520.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_521.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_522.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_523.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_524.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_525.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_526.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_527.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_528.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_529.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_530.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_531.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_532.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_533.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_534.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_535.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_536.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_537.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_538.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_539.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_540.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_541.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_542.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_543.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_544.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_545.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_546.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_547.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_548.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_549.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_550.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_551.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_552.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_553.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_554.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_555.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_556.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_557.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_558.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_559.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_560.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_561.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_562.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_563.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_564.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_565.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_566.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_567.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_568.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_569.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_570.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_571.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_572.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_573.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_574.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_575.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_576.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_577.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_578.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_579.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_580.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_581.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_582.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_583.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_584.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_585.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_586.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_587.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_588.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_589.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_590.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_591.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_592.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_593.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_594.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_595.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_596.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_597.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_598.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_599.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_600.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_601.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_602.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_603.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_604.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_605.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_606.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_607.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_608.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_609.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_610.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_611.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_612.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_613.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_614.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_615.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_616.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_617.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_618.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_619.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_620.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_621.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_622.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_623.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_624.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_625.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_626.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_627.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_628.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_629.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_630.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_631.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_632.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_633.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_634.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_635.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_636.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_637.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_638.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_639.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_640.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_641.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_642.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_643.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_644.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_645.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_646.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_647.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_648.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_649.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_650.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_651.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_652.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_653.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_654.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_655.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_656.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_657.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_658.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_659.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_660.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_661.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_662.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_663.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_664.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_665.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_666.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_667.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_668.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_669.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_670.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_671.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_672.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_673.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_674.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_675.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_676.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_677.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_678.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_679.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_680.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_681.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_682.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_683.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_684.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_685.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_686.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_687.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_688.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_689.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_690.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_691.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_692.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_693.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_694.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_695.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_696.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_697.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_698.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_699.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_700.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_701.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_702.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_703.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_704.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_705.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_706.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_707.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_708.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_709.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_710.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_711.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_712.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_713.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_714.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_715.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_716.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_717.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_718.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_719.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_720.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_721.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_722.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_723.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_724.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_725.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_726.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_727.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_728.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_729.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_730.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_731.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_732.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_733.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_734.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_735.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_736.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_737.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_738.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_739.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_740.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_741.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_742.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_743.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_744.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_745.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_746.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_747.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_748.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_749.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_750.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_751.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_752.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_753.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_754.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_755.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_756.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_757.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_758.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_759.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_760.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_761.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_762.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_763.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_764.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_765.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_766.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_767.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_768.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_769.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_770.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_771.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_772.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_773.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_774.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_775.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_776.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_777.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_778.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_779.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_780.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_781.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_782.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_783.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_784.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_785.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_786.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_787.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_788.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_789.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_790.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_791.jpg,1
..\input\skalirane\nepravilno_nos\mask_nos_792.jpg,1
